date,market,city,district,state,category,product,min_price_rs_qtl,max_price_rs_qtl,modal_price_rs_qtl,arrival_tonnes,demand_tonnes,demand_index,temperature_c,humidity_pct,rainfall_mm,distance_from_roorkee_km,road_quality_score,travel_time_hr,transport_cost_rs,cold_chain_available,quality_score,moisture_pct,festival_flag,holiday_flag,price_range_rs_qtl,supply_demand_ratio,net_price_after_transport,price_lag_1d,arrival_lag_1d,demand_lag_1d,price_lag_8d,arrival_lag_8d,demand_lag_8d,price_lag_28d,arrival_lag_28d,demand_lag_28d,price_rolling_7d,price_rolling_28d,arrival_rolling_7d,arrival_rolling_28d,demand_rolling_7d,demand_rolling_28d,month,day_of_week,week_of_year,year,sin_doy,cos_doy,target_next_price,target_next_arrival,target_next_demand,target_price_change_pct
2025-07-22,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,6088.75,7147.66,6618.2,27.64,69.44,100.0,33.12,64.72,6.72,24.32,79.69,0.89,72.02,0,75.94,11.59,0,0,1058.9099999999999,0.3980414689222139,6546.179999999999,6177.82,18.14,25.49,6195.32,13.0,25.1,4582.44,45.82,34.96,6186.57,5443.517142857143,15.570000000000018,27.184285714285714,25.295000000000016,31.194285714285716,7,1,30,2025,-0.34336687399638804,-0.939201357453208,5598.56,17.91,14.56,-15.406606025807612
2025-07-26,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5150.67,6046.44,5598.56,17.91,14.56,36.96,31.41,71.03,1.41,25.42,83.26,0.91,80.58,0,76.09,9.74,0,0,895.7699999999995,1.230082333098741,5517.9800000000005,6618.2,27.64,69.44,6177.82,18.14,25.49,6446.93,18.82,35.39,6398.01,5734.339999999999,22.89000000000002,24.587142857142858,47.46500000000002,36.12,7,5,30,2025,-0.4071294853542516,-0.9133704517637858,5940.66,18.09,65.03,6.110499842816714
2025-07-30,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5465.41,6415.91,5940.66,18.09,65.03,100.0,31.48,60.06,2.13,24.78,81.68,0.89,75.55,0,48.02,10.13,0,0,950.5,0.2781792975829725,5865.11,5598.56,17.91,14.56,6618.2,27.64,69.44,4515.56,24.93,15.72,6108.38,5613.144285714285,22.77500000000002,24.45714285714286,42.00000000000002,33.144285714285715,7,2,31,2025,-0.46896519100763184,-0.8832166493127127,6485.02,13.29,32.2,9.163291620796352
2025-08-03,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5966.22,7003.82,6485.02,13.29,32.2,100.0,35.07,60.97,3.83,24.05,84.03,0.85,69.0,0,85.97,8.67,0,1,1037.5999999999995,0.4127329064368662,6416.02,5940.66,18.09,65.03,5598.56,17.91,14.56,4897.35,21.9,28.49,5769.610000000001,5816.7300000000005,18.000000000000018,23.48,39.79500000000002,40.18857142857143,8,6,31,2025,-0.5285813283559292,-0.8488826652214553,6990.42,6.45,37.34,7.793345278811778
2025-08-07,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,6431.18,7549.65,6990.42,6.45,37.34,100.0,30.96,69.85,26.9,23.19,87.06,0.8,64.34,0,77.84,8.02,0,0,1118.4699999999993,0.17273700662193342,6926.08,6485.02,13.29,32.2,5940.66,18.09,65.03,5289.2,47.68,53.21,6212.84,6043.54,15.690000000000017,22.25,48.61500000000002,40.71857142857142,8,3,32,2025,-0.5856957398073508,-0.8105309990194823,4825.06,42.77,19.38,-30.976107301134974
2025-08-11,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4439.06,5211.07,4825.06,42.77,19.38,38.55,30.29,69.27,1.69,19.96,84.86,0.7,61.13,1,72.99,13.09,0,0,772.0099999999993,2.2069142308093794,4763.93,6990.42,6.45,37.34,6485.02,13.29,32.2,6195.32,13.0,25.1,6737.72,6286.571428571428,9.870000000000017,16.36,34.770000000000024,38.451428571428565,8,0,33,2025,-0.6400381082043503,-0.7683431655492202,5148.7,36.76,54.45,6.707481357744761
2025-08-15,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4736.8,5560.6,5148.7,36.76,54.45,61.81,30.64,61.23,2.49,23.32,82.75,0.83,63.99,0,79.47,16.86,0,0,823.8000000000002,0.6751147718068912,5084.71,4825.06,42.77,19.38,6990.42,6.45,37.34,6177.82,18.14,25.49,5907.74,6090.82,24.61000000000002,20.612857142857145,28.36000000000002,37.63428571428572,8,4,33,2025,-0.6913512362094071,-0.722518835873311,4606.42,20.31,9.79,-10.53236739371103
2025-08-19,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4237.91,4974.94,4606.42,20.31,9.79,34.81,24.19,61.5,4.68,24.15,77.84,0.89,75.49,0,75.34,11.54,0,0,737.0299999999997,2.074565671648042,4530.93,5148.7,36.76,54.45,4825.06,42.77,19.38,6618.2,27.64,69.44,4986.88,5943.802857142857,39.765000000000015,23.27285714285714,36.91500000000002,41.771428571428565,8,1,34,2025,-0.7393922635959241,-0.673274892250183,5199.16,18.06,28.51,12.86769334971626
2025-08-23,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4783.23,5615.1,5199.16,18.06,28.51,60.88,25.36,63.1,17.26,22.36,80.47,0.81,68.63,0,72.98,12.83,0,0,831.8700000000008,0.6334619209588943,5130.53,4606.42,20.31,9.79,5148.7,36.76,54.45,5598.56,17.91,14.56,4877.5599999999995,5656.405714285715,28.53500000000001,22.225714285714286,32.12000000000002,33.25,8,5,34,2025,-0.7839338166829201,-0.620844401650647,4490.55,46.98,27.74,-13.62931704352241
2025-08-27,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4131.31,4849.8,4490.55,46.98,27.74,40.08,26.3,61.98,27.28,26.1,73.15,1.0,75.34,0,64.14,6.96,0,0,718.4899999999998,1.6935832121995957,4415.21,5199.16,18.06,28.51,4606.42,20.31,9.79,5940.66,18.09,65.03,4902.79,5599.348571428571,19.185000000000013,22.247142857142858,19.15000000000002,35.24285714285715,8,2,35,2025,-0.8247650844733614,-0.5654755126737576,6069.12,17.74,42.08,35.1531549587467
2025-08-31,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5583.59,6554.65,6069.12,17.74,42.08,100.0,31.24,71.72,13.8,21.56,72.22,0.83,52.29,0,76.3,10.24,0,1,971.0599999999995,0.4215779367495738,6016.83,4490.55,46.98,27.74,5199.16,18.06,28.51,6485.02,13.29,32.2,4844.855,5392.1900000000005,32.52000000000001,26.374285714285715,28.12500000000002,29.91571428571429,8,6,35,2025,-0.8616928164028521,-0.5074302810827518,5473.62,21.67,54.27,-9.811966149952548
2025-09-04,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5035.73,5911.51,5473.62,21.67,54.27,100.0,27.62,59.48,5.36,27.32,73.04,1.05,76.32,0,77.81,13.38,0,0,875.7800000000007,0.3992997899520953,5397.3,6069.12,17.74,42.08,4490.55,46.98,27.74,6990.42,6.45,37.34,5279.835,5332.7757142857145,32.360000000000014,27.009999999999998,34.91000000000002,31.327142857142857,9,3,36,2025,-0.8945422369764496,-0.4469834295196741,4843.46,45.12,19.25,-11.512673514054681
2025-09-08,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4455.98,5230.93,4843.46,45.12,19.25,32.38,25.25,66.51,2.64,20.3,80.33,0.74,62.41,0,87.81,16.34,0,0,774.9500000000007,2.3438959821352734,4781.05,5473.62,21.67,54.27,6069.12,17.74,42.08,4825.06,42.77,19.38,5771.37,5116.090000000001,19.70500000000002,29.184285714285714,48.175000000000026,33.745714285714286,9,0,37,2025,-0.9231578729647039,-0.38442104726885545,4456.27,41.56,31.48,-7.99407861322277
2025-09-12,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4099.77,4812.77,4456.27,41.56,31.48,39.12,23.9,66.79,1.17,23.89,78.18,0.88,71.42,1,82.81,9.69,0,0,713.0,1.3202032617470374,4384.85,4843.46,45.12,19.25,5473.62,21.67,54.27,5148.7,36.76,54.45,5158.54,5118.7185714285715,33.39500000000002,29.52,36.76000000000002,33.72714285714286,9,4,37,2025,-0.9474042892438845,-0.32003923622313857,4896.53,45.8,40.98,9.879562952873126
2025-09-16,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4504.81,5288.26,4896.53,45.8,40.98,55.5,26.0,59.81,5.03,24.62,82.4,0.88,82.74,0,71.89,7.36,0,0,783.4499999999998,1.1176183231425496,4813.79,4456.27,41.56,31.48,4843.46,45.12,19.25,4606.42,20.31,9.79,4649.865,5019.8,43.34000000000002,30.205714285714286,25.365000000000023,30.44571428571428,9,1,38,2025,-0.9671667297977312,-0.2541427094613622,4503.46,15.33,4.14,-8.027521530553264
2025-09-20,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4143.18,4863.73,4503.46,15.33,4.14,21.23,24.39,58.15,25.09,25.33,74.86,0.96,77.31,0,71.97,12.74,0,0,720.5499999999993,3.702897656304914,4426.15,4896.53,45.8,40.98,4456.27,41.56,31.48,5199.16,18.06,28.51,4676.4,5061.244285714286,43.68000000000002,33.847142857142856,36.23000000000002,34.901428571428575,9,5,38,2025,-0.9823516608469237,-0.18704334906991657,4620.88,32.32,20.04,2.607328587352837
2025-09-24,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4251.21,4990.55,4620.88,32.32,20.04,42.63,20.2,61.51,9.1,24.7,86.12,0.86,73.36,0,76.05,10.92,0,0,739.3400000000001,1.6127743706200415,4547.52,4503.46,15.33,4.14,4896.53,45.8,40.98,4490.55,46.98,27.74,4699.995,4961.858571428571,30.565000000000015,33.457142857142856,22.560000000000016,31.419999999999998,9,2,39,2025,-0.9928872135356962,-0.11905873003404988,5381.89,25.24,33.99,16.4689409809387
2025-09-28,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4951.34,5812.44,5381.89,25.24,33.99,65.32,23.96,69.26,5.28,22.57,79.71,0.82,57.91,1,75.35,9.17,0,1,861.0999999999995,0.7425713226663335,5323.9800000000005,4620.88,32.32,20.04,4503.46,15.33,4.14,6069.12,17.74,42.08,4562.17,4980.477142857142,23.825000000000017,31.36285714285714,12.090000000000021,30.319999999999997,9,6,39,2025,-0.9987235240803972,-0.050510617185222886,4405.24,53.9,28.78,-18.146970673871085
2025-10-02,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4052.82,4757.66,4405.24,53.9,28.78,35.69,21.73,66.75,4.25,20.29,85.94,0.71,50.13,0,89.05,13.41,1,0,704.8399999999997,1.8728282879489822,4355.11,5381.89,25.24,33.99,4620.88,32.32,20.04,5473.62,21.67,54.27,5001.385,4882.301428571429,28.780000000000015,32.434285714285714,27.015000000000022,29.164285714285715,10,3,40,2025,-0.999832969770105,0.018276557681691223,5256.03,24.39,36.11,19.313136174192554
2025-10-06,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4835.55,5676.52,5256.03,24.39,36.11,63.15,21.0,64.35,3.78,21.61,82.21,0.78,62.36,1,75.28,8.78,1,0,840.9700000000003,0.675436148561724,5193.67,4405.24,53.9,28.78,5381.89,25.24,33.99,4843.46,45.12,19.25,4893.5650000000005,4729.675714285715,39.57000000000002,37.03857142857142,31.385000000000023,25.52285714285714,10,0,41,2025,-0.9962102997023297,0.0869772313136861,5469.43,20.62,52.82,4.060098591522509
2025-10-10,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5031.88,5906.99,5469.43,20.62,52.82,96.32,23.68,57.59,0.14,25.26,89.77,0.86,70.77,0,80.82,6.08,1,0,875.1099999999997,0.3903824235065804,5398.66,5256.03,24.39,36.11,4405.24,53.9,28.78,4456.27,41.56,31.48,4830.635,4788.614285714286,39.145000000000024,34.07714285714285,32.44500000000002,27.93142857142857,10,4,41,2025,-0.9878726596350429,0.15526624985999563,5377.37,31.94,40.19,-1.6831735665325345
2025-10-14,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4947.18,5807.56,5377.37,31.94,40.19,58.17,22.36,69.7,4.02,22.7,86.45,0.79,67.31,1,86.62,13.53,1,0,860.3800000000001,0.7947250362098773,5310.0599999999995,5469.43,20.62,52.82,5256.03,24.39,36.11,4896.53,45.8,40.98,5362.73,4933.351428571428,22.505000000000017,31.085714285714285,44.46500000000002,30.98,10,1,42,2025,-0.9748595108374125,0.22282040779479959,5966.26,22.77,67.9,10.951264279750145
2025-10-18,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5488.96,6443.57,5966.26,22.77,67.9,100.0,15.2,63.25,0.36,21.32,84.65,0.75,62.33,0,69.92,11.57,1,0,954.6099999999997,0.33534609226294415,5903.93,5377.37,31.94,40.19,5469.43,20.62,52.82,4503.46,15.33,4.14,5423.4,5002.042857142857,26.28000000000002,29.10571428571429,46.505000000000024,30.867142857142856,10,5,42,2025,-0.957232443323312,0.28931997761869527,6645.25,20.48,50.07,11.380496324330482
2025-10-22,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,6113.63,7176.87,6645.25,20.48,50.07,100.0,17.12,57.86,0.12,26.15,81.37,0.94,79.04,1,77.44,6.24,1,0,1063.2399999999998,0.40902735352451863,6566.21,5966.26,22.77,67.9,5377.37,31.94,40.19,4620.88,32.32,20.04,5671.8150000000005,5211.0142857142855,27.355000000000018,30.16857142857143,54.04500000000003,39.97571428571429,10,2,43,2025,-0.9350748843515574,0.3544502230989869,5003.46,33.56,37.0,-24.706218727662616
2025-10-26,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4603.18,5403.73,5003.46,33.56,37.0,47.24,18.48,57.73,0.65,23.23,76.84,0.87,68.49,1,65.79,11.51,1,1,800.5499999999993,0.9070270025127838,4934.97,6645.25,20.48,50.07,5966.26,22.77,67.9,5381.89,25.24,33.99,6305.755,5500.21,21.625000000000018,28.47714285714286,58.98500000000003,44.26571428571429,10,6,43,2025,-0.9084917035725082,0.41790288888678667,4534.8,64.07,43.66,-9.366718230984155
2025-10-30,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4172.02,4897.58,4534.8,64.07,43.66,47.37,17.84,71.69,0.64,24.33,78.78,0.89,76.95,0,73.49,10.78,1,0,725.5599999999995,1.4674759169153477,4457.85,5003.46,33.56,37.0,6645.25,20.48,50.07,4405.24,53.9,28.78,5824.355,5446.148571428572,27.020000000000017,29.665714285714284,43.535000000000025,44.69571428571429,10,3,44,2025,-0.8776087166898392,0.4793776594606945,5574.65,32.45,27.64,22.930448972391275
2025-11-03,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5128.68,6020.62,5574.65,32.45,27.64,44.95,12.76,55.03,2.42,24.92,82.08,0.89,79.86,1,92.58,11.78,1,0,891.9399999999996,1.1740231123725358,5494.79,4534.8,64.07,43.66,5003.46,33.56,37.0,5256.03,24.39,36.11,4769.13,5464.657142857143,48.81500000000001,31.118571428571425,40.33000000000003,46.82142857142857,11,0,45,2025,-0.8425720899866032,0.5385835804920232,4564.57,63.22,54.87,-18.11916443184774
2025-11-07,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4199.4,4929.73,4564.57,63.22,54.87,50.19,19.19,60.7,1.11,24.53,82.44,0.88,74.24,0,70.06,7.26,1,0,730.3299999999999,1.1521778539788983,4490.33,5574.65,32.45,27.64,4534.8,64.07,43.66,5469.43,20.62,52.82,5054.725,5510.174285714286,48.26000000000001,32.269999999999996,35.65000000000003,45.61142857142857,11,4,45,2025,-0.8035476485339116,0.5952404359043674,4828.07,52.19,18.33,5.7727233890596485
2025-11-11,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4441.82,5214.31,4828.07,52.19,18.33,36.19,16.01,59.24,0.17,22.97,83.12,0.82,74.78,0,75.17,9.92,1,0,772.4900000000007,2.8472447982954283,4753.29,4564.57,63.22,54.87,5574.65,32.45,27.64,5377.37,31.94,40.19,5069.61,5380.908571428571,47.835000000000015,38.355714285714285,41.255000000000024,45.90428571428571,11,1,46,2025,-0.7607200913564104,0.6490800741100398,4314.33,50.82,17.81,-10.64069079362975
2025-11-15,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,3969.19,4659.48,4314.33,50.82,17.81,26.52,14.38,68.71,2.85,22.78,82.67,0.81,70.75,0,80.01,15.13,1,0,690.2899999999995,2.853452956010502,4243.58,4828.07,52.19,18.33,4564.57,63.22,54.87,5966.26,22.77,67.9,4696.32,5302.437142857142,57.70500000000001,41.24857142857143,36.60000000000002,42.78142857142858,11,5,46,2025,-0.7142921172691032,0.699847677146407,6187.6,24.25,69.62,43.41971986380273
2025-11-19,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5692.59,6682.61,6187.6,24.25,69.62,100.0,18.84,60.54,0.62,23.87,84.15,0.84,71.69,0,84.72,6.82,1,0,990.0199999999995,0.3483194434312059,6115.910000000001,4314.33,50.82,17.81,4828.07,52.19,18.33,6645.25,20.48,50.07,4571.2,5066.447142857142,51.50500000000001,45.25571428571429,18.07000000000003,35.62571428571429,11,2,47,2025,-0.6644834655228552,0.7473029667054297,5738.68,22.63,63.39,-7.255155472234794
2025-11-23,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5279.59,6197.78,5738.68,22.63,63.39,100.0,16.11,60.48,0.17,23.24,87.96,0.8,68.98,0,72.7,12.74,1,1,918.1899999999996,0.3569963660357096,5669.700000000001,6187.6,24.25,69.62,4314.33,50.82,17.81,5003.46,33.56,37.0,5250.965,5001.068571428571,37.53500000000001,45.794285714285714,43.71500000000003,38.41857142857143,11,6,47,2025,-0.6115298757991053,0.7912213413483807,5584.52,39.77,40.83,-2.686332048485015
2025-11-27,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5137.76,6031.28,5584.52,39.77,40.83,62.89,16.76,56.29,0.18,22.15,82.2,0.79,65.45,1,70.49,15.86,1,0,893.5199999999995,0.9740386731805372,5519.070000000001,5738.68,22.63,63.39,6187.6,24.25,69.62,4534.8,64.07,43.66,5963.14,5106.099999999999,23.440000000000012,44.23285714285714,66.50500000000002,42.18857142857143,11,3,48,2025,-0.5556819724760489,0.8313949395234058,5121.52,31.88,30.03,-8.290775214342503
2025-12-01,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4711.8,5531.24,5121.52,31.88,30.03,49.62,11.47,75.87,0.88,25.36,73.98,0.96,77.57,0,79.37,18.45,0,0,819.4399999999996,1.0616050262535788,5043.950000000001,5584.52,39.77,40.83,5738.68,22.63,63.39,5574.65,32.45,27.64,5661.6,5256.0599999999995,31.200000000000017,40.76142857142857,52.11000000000003,41.784285714285716,12,0,49,2025,-0.4972040784469378,0.8676336233547726,5087.74,71.99,37.66,-0.6595698152111219
2025-12-05,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4680.72,5494.76,5087.74,71.99,37.66,45.19,15.48,75.43,0.06,24.09,78.64,0.89,77.07,0,64.95,14.78,0,0,814.04,1.9115772195545084,5010.67,5121.52,31.88,30.03,5584.52,39.77,40.83,4564.57,63.22,54.87,5353.02,5191.327142857143,35.82500000000002,40.68,35.43000000000003,42.12571428571429,12,4,49,2025,-0.4363729641045924,0.8997658785476209,4897.0,51.27,31.18,-3.7490123316049915
2025-12-09,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4505.24,5288.76,4897.0,51.27,31.18,38.02,15.76,64.83,0.46,23.33,76.62,0.87,66.3,1,66.74,12.13,0,0,783.5200000000004,1.6443232314200376,4830.7,5087.74,71.99,37.66,5121.52,31.88,30.03,4828.07,52.19,18.33,5104.63,5266.065714285714,51.93500000000001,41.93285714285714,33.84500000000003,39.667142857142856,12,1,50,2025,-0.37347653741307074,0.9276396261490467,4964.3,42.56,20.27,1.3743108025321662
2025-12-13,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4567.16,5361.44,4964.3,42.56,20.27,33.96,19.27,65.24,0.6,22.23,83.42,0.79,68.24,0,77.41,7.64,0,0,794.2799999999997,2.0996545584778215,4896.06,4897.0,51.27,31.18,5087.74,71.99,37.66,4314.33,50.82,17.81,4992.37,5275.912857142857,61.63000000000001,41.801428571428566,34.42000000000003,41.502857142857145,12,5,50,2025,-0.30881248126625377,0.9511229423235357,6286.69,22.14,27.14,26.637995286344484
2025-12-17,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5783.76,6789.63,6286.69,22.14,27.14,65.43,11.53,70.9,0.37,24.86,82.33,0.89,69.43,0,69.27,14.77,0,0,1005.8699999999999,0.8157700510033142,6217.259999999999,4964.3,42.56,20.27,4897.0,51.27,31.18,6187.6,24.25,69.62,4930.65,5368.765714285714,46.91500000000002,40.62142857142857,25.72500000000003,41.854285714285716,12,2,51,2025,-0.2426868445825954,0.9701046827361175,5351.35,52.12,68.39,-14.878099604084172
2025-12-21,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4923.25,5779.46,5351.35,52.12,68.39,61.6,11.68,58.25,1.56,25.53,88.38,0.88,70.53,0,63.06,9.21,0,1,856.21,0.7620997110381676,5280.820000000001,6286.69,22.14,27.14,4964.3,42.56,20.27,5738.68,22.63,63.39,5625.495,5382.921428571429,32.350000000000016,40.32,23.705000000000027,35.785714285714285,12,6,51,2025,-0.17541259380427843,0.9844950085880858,6121.47,24.62,39.59,14.391134947256296
2025-12-25,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5631.75,6611.19,6121.47,24.62,39.59,70.79,13.09,56.05,0.74,25.04,85.84,0.87,69.54,0,81.07,3.72,0,0,979.4399999999996,0.621874194951397,6051.93,5351.35,52.12,68.39,6286.69,22.14,27.14,5584.52,39.77,40.83,5819.02,5327.588571428571,37.13000000000001,44.53285714285715,47.76500000000003,36.5,12,3,52,2025,-0.10730813165636247,0.9942258118156161,4895.36,35.98,13.34,-20.029666076939044
2025-12-29,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4503.73,5286.99,4895.36,35.98,13.34,27.16,14.31,59.88,1.36,22.94,81.22,0.83,71.53,0,61.93,12.32,0,0,783.2600000000002,2.697151222102607,4823.83,6121.47,24.62,39.59,5351.35,52.12,68.39,5121.52,31.88,30.03,5736.41,5404.295714285714,38.37000000000001,42.36857142857143,53.99000000000003,36.32285714285714,12,0,1,2025,-0.03869579017652689,0.9992510374388481,4489.97,38.29,21.23,-8.281107007451944
2026-01-02,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4130.77,4849.16,4489.97,38.29,21.23,29.6,12.94,55.53,0.03,24.23,82.91,0.87,75.65,1,52.25,13.22,0,0,718.3899999999994,1.8035797548949712,4414.320000000001,4895.36,35.98,13.34,6121.47,24.62,39.59,5087.74,71.99,37.66,5508.415,5371.987142857143,30.300000000000015,42.95428571428572,26.465000000000032,33.93857142857143,1,4,1,2026,0.03439806061360801,0.9994082116062598,5267.96,69.99,19.96,17.327287264725594
2026-01-06,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4846.52,5689.4,5267.96,69.99,19.96,29.53,15.17,57.91,0.77,24.21,80.95,0.88,73.07,1,85.89,14.55,0,0,842.8799999999992,3.506512850375107,5194.89,4489.97,38.29,21.23,4895.36,35.98,13.34,4897.0,51.27,31.18,4692.665,5286.591428571429,37.13500000000002,38.14,17.28500000000003,31.591428571428573,1,1,2,2026,0.10303137904317879,0.9946781061893646,5625.96,56.59,38.03,6.7957995125247725
2026-01-10,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5175.88,6076.03,5625.96,56.59,38.03,47.17,14.78,64.94,0.67,24.33,78.07,0.9,64.82,0,65.57,10.11,0,0,900.1499999999996,1.4880357221131812,5561.14,5267.96,69.99,19.96,4489.97,38.29,21.23,4964.3,42.56,20.27,4878.965,5339.585714285714,54.14000000000001,40.81428571428571,20.595000000000027,29.98857142857143,1,5,2,2026,0.17117705961019986,0.985240282501282,6014.66,36.2,33.28,6.909043078870091
2026-01-14,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5533.49,6495.83,6014.66,36.2,33.28,42.12,14.26,71.63,2.38,25.61,80.55,0.93,76.64,1,70.8,9.64,0,0,962.3400000000001,1.087740351930879,5938.0199999999995,5625.96,56.59,38.03,5267.96,69.99,19.96,6286.69,22.14,27.14,5446.96,5434.108571428572,63.290000000000006,42.81857142857143,28.995000000000026,32.52571428571429,1,2,3,2026,0.23851257519407648,0.9711394088771653,7772.34,16.69,41.39,29.22326449042839
2026-01-18,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,7150.55,8394.13,7772.34,16.69,41.39,100.0,14.15,73.31,0.64,20.61,78.67,0.76,60.89,0,87.6,8.66,0,1,1243.579999999999,0.40323748723755776,7711.45,6014.66,36.2,33.28,5625.96,56.59,38.03,5351.35,52.12,68.39,5820.3099999999995,5395.2471428571425,46.39500000000002,44.82714285714286,35.65500000000003,33.402857142857144,1,6,3,2026,0.3047192331091634,0.9524422234305676,5102.19,32.54,20.24,-34.35451871637113
2026-01-22,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,4694.02,5510.37,5102.19,32.54,20.24,31.54,17.34,68.19,2.57,26.42,82.9,0.94,78.08,1,75.72,8.3,0,0,816.3499999999995,1.6077074304492376,5024.11,7772.34,16.69,41.39,6014.66,36.2,33.28,6121.47,24.62,39.59,6893.5,5741.102857142857,26.445000000000014,39.76571428571429,37.33500000000002,29.54571428571429,1,3,4,2026,0.3694836834473831,0.9292372181882051,5628.96,66.12,43.49,10.32439011483305
2026-01-26,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5178.65,6079.28,5628.96,66.12,43.49,43.72,14.1,68.54,2.98,24.19,77.8,0.9,76.39,0,76.34,14.58,0,0,900.6300000000001,1.5203494706748801,5552.57,5102.19,32.54,20.24,7772.34,16.69,41.39,4895.36,35.98,13.34,6437.264999999999,5595.4914285714285,24.615000000000016,40.89714285714285,30.815000000000026,26.781428571428574,1,0,5,2026,0.4324994021339788,0.901634220265486,6087.97,38.61,48.02,8.154437054091701
2026-01-30,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5600.93,6575.01,6087.97,38.61,48.02,66.41,16.54,65.45,0.11,24.66,89.64,0.84,74.28,0,78.26,12.35,0,0,974.0799999999999,0.8040399665964189,6013.6900000000005,5628.96,66.12,43.49,5102.19,32.54,20.24,4489.97,38.29,21.23,5365.575,5700.291428571429,49.33000000000002,45.20285714285715,31.865000000000023,31.08857142857143,1,4,5,2026,0.49346814167723735,0.8697638720650646,6410.47,17.98,35.66,5.297332279889684
2026-02-03,Bhagwanpur Mandi,Bhagwanpur,Haridwar,UK,Dairy,Butter,5897.64,6923.31,6410.47,17.98,35.66,87.92,18.11,59.64,5.46,22.88,86.18,0.8,68.62,0,61.87,12.67,0,0,1025.67,0.5042063795791818,6341.85,6087.97,38.61,48.02,5628.96,66.12,43.49,5267.96,69.99,19.96,5858.465,5928.577142857142,52.365000000000016,45.24857142857143,45.755000000000024,34.91571428571429,2,1,6,2026,0.5521013427459208,0.8337770129585915,5764.4,39.88,43.47,-10.078356189171785
